droz,enter,held,,
zord,exit,held,,
ken,carry,held,,
briq,bring,held,,
bak,send,held,,
pul,pull,held,,
lep,push,held,,
lup,lift,held,,
drap,drop,held,,
jet,throw,held,,
vuc,catch,held,,
hoq,hold,held,,
jul,flow,held,,
spin,spin,held,,
heq,hang,held,,
wak,walk,held,,
rin,run,held,,
dub,jump,held,,
kik,crawl,held,,
wum,swim,held,,
flum,fly,held,,
rab,ride,held,,
div,drive,held,,
fras,sail,held,,
dul,travel,held,,
hant,hunt,held,,
flet,fight,held,,
klub,kill,held,,
sev,save,held,,
ham,help,held,,
xam,hurt,held,,
pak,protect,held,,
hek,attack,held,,
dad,defend,held,,
war,win,held,,
tred,trade,held,,
kid,buy,held,,
jan,sell,held,,
peq,pay,held,,
baq,own,held,,
xal,share,held,,
gav,steal,held,,
gab,eat,held,,
dug,drink,held,,
bed,bite,held,,
txut,chew,held,,
sek,swallow,held,,
sar,breathe,held,,
sor,smell,held,,
test,taste,held,,
tatx,touch,held,,
kip,kiss,held,,
ment,mate,held,,
barc,birth,held,,
mod,die,held,,
bes,live,held,,
kum,heal,held,,
beq,bleed,held,,
laft,laugh,held,,
wis,cry,held,,
smul,smile,held,,
xut,shout,held,,
xud,sing,held,,
danz,dance,held,,
vis,see,held,,
luk,look,held,,
watx,watch,held,,
hid,hear,held,,
nix,listen,held,,
ful,feel,held,,
zox,sense,held,,
num,know,held,,
lin,learn,held,,
titx,teach,held,,
ciqk,think,held,,
das,understand,held,,
bor,remember,held,,
nul,forget,held,,
gres,guess,held,,
dolt,doubt,held,,
det,believe,held,,
tat,trust,held,,
hik,expect,held,,
plan,plan,held,,
pam,decide,held,,
want,want,held,,
slix,wish,held,,
hop,hope,held,,
froC,fear,held,,
wor,wonder,held,,
xip,imagine,held,,
drim,dream,held,,
nas,notice,held,,
raz,recognize,held,,
par,compare,held,,
taj,judge,held,,
wiz,solve,held,,
kat,focus,held,,
got,ignore,held,,
man,mind,held,,
men,thought,held,,
guj,memory,held,,
tam,attention,held,,
nadj,knowledge,held,,
sur,skill,held,,
stek,mistake,held,,
kret,secret,held,,
kud,clear,held,,
wal,confuse,held,,
zim,seem,held,,
pruv,prove,held,,
lav,love,held,,
hem,hate,held,,
tur,desire,held,,
djaz,joy,held,,
dez,sadness,held,,
toz,anger,held,,
saz,surprise,held,,
kam,calm,held,,
jak,shame,held,,
kiv,pride,held,,
koj,courage,held,,
spik,speak,held,,
zem,say,held,,
tal,tell,held,,
xask,ask,held,,
kar,call,held,,
dat,word,held,,
xim,speech,held,,
voz,voice,held,,
gar,language,held,,
saqk,sign,held,,
min,mark,held,,
tux,letter,held,,
tox,text,held,,
zar,book,held,,
cok,story,held,,
saq,song,held,,
mok,music,held,,
bit,beat,held,,
kup,tone,held,,
madj,image,held,,
bid,picture,held,,
cros,art,held,,
djok,joke,held,,
bos,promise,held,,
vic,warn,held,,
kand,command,held,,
piq,request,held,,
vak,greet,held,,
cak,thank,held,,
yog,praise,held,,
bat,blame,held,,
kek,agree,held,,
him,argue,held,,
gin,explain,held,,
sab,describe,held,,
tet,translate,held,,
has,news,held,,
muj,message,held,,
rib,record,held,,
moj,history,held,,
huk,law,held,,
kab,custom,held,,
gim,ritual,held,,
gem,game,held,,
skul,school,held,,
sup,study,held,,
mar,symbol,held,,
sez,silence,held,,
nar,person,held,,
nal,man,held,,
gad,woman,held,,
gag,child,held,,
beb,baby,held,,
sas,parent,held,,
mam,mother,held,,
bab,father,held,,
bub,son,held,,
bip,daughter,held,,
bad,brother,held,,
fur,sister,held,,
fam,family,held,,
dud,friend,held,,
tod,enemy,held,,
seC,stranger,held,,
gest,guest,held,,
hum,host,held,,
narb,neighbor,held,,
mor,partner,held,,
nub,lover,held,,
nep,leader,held,,
nak,follower,held,,
mug,king,held,,
net,queen,held,,
not,chief,held,,
nik,worker,held,,
naq,farmer,held,,
yap,hunter,held,,
tab,fisher,held,,
tub,builder,held,,
tom,teacher,held,,
xup,student,held,,
tak,healer,held,,
ruk,guard,held,,
sop,soldier,held,,
mid,merchant,held,,
kub,artist,held,,
tok,crowd,held,,
trab,tribe,held,,
kep,clan,held,,
vix,village,held,,
kop,town,held,,
siC,city,held,,
huz,country,held,,
niq,nation,held,,
tim,team,held,,
mast,member,held,,
pik,master,held,,
hub,slave,held,,
vat,body,held,,
had,head,held,,
fes,face,held,,
halx,hair,held,,
skin,skin,held,,
flax,flesh,held,,
bloC,blood,held,,
brod,bone,held,,
hort,heart,held,,
bren,brain,held,,
xic,eye,held,,
zorn,ear,held,,
noz,nose,held,,
muc,mouth,held,,
glip,lip,held,,
taq,tongue,held,,
cutx,tooth,held,,
nek,neck,held,,
dak,throat,held,,
kaf,shoulder,held,,
garm,arm,held,,
zeqk,hand,held,,
var,finger,held,,
biq,chest,held,,
blin,belly,held,,
legz,leg,held,,
norn,knee,held,,
gral,foot,held,,
bam,breath,held,,
tiz,tear,held,,
pim,sweat,held,,
wun,wound,held,,
muz,pain,held,,
fuq,health,held,,
mud,sick,held,,
dus,disease,held,,
cad,life,held,,
dac,death,held,,
maf,male,held,,
fim,female,held,,
huqk,hunger,held,,
host,thirst,held,,
hov,strength,held,,
bup,energy,held,,
jin,fat,held,,
sid,seed,held,,
huv,egg,held,,
siv,milk,held,,
zig,sex,held,,
lan,land,held,,
muk,earth,held,,
git,ground,held,,
rit,soil,held,,
cat,mud,held,,
sand,sand,held,,
kiq,dust,held,,
ston,stone,held,,
rak,rock,held,,
mot,mountain,held,,
cral,hill,held,,
vab,valley,held,,
kuv,cliff,held,,
kliv,cave,held,,
cuv,field,held,,
suv,plain,held,,
dors,desert,held,,
varz,forest,held,,
narv,river,held,,
jit,stream,held,,
duk,lake,held,,
biz,pond,held,,
von,sea,held,,
vrun,ocean,held,,
waq,shore,held,,
rad,island,held,,
wev,wave,held,,
waC,water,held,,
ren,rain,held,,
snom,snow,held,,
hals,ice,held,,
klad,cloud,held,,
farg,fog,held,,
zom,storm,held,,
Can,thunder,held,,
laq,lightning,held,,
fun,wind,held,,
les,air,held,,
xum,sky,held,,
san,sun,held,,
lun,moon,held,,
star,star,held,,
lit,light,held,,
ram,dark,held,,
xax,shadow,held,,
for,fire,held,,
smok,smoke,held,,
prax,ash,held,,
sap,salt,held,,
vor,weather,held,,
dip,tree,held,,
gras,grass,held,,
lif,leaf,held,,
flor,flower,held,,
raC,root,held,,
lum,branch,held,,
mag,fruit,held,,
maq,grain,held,,
zub,herb,held,,
zul,animal,held,,
bist,beast,held,,
dag,dog,held,,
klat,cat,held,,
hors,horse,held,,
vaqk,cow,held,,
fak,sheep,held,,
glot,goat,held,,
prag,pig,held,,
dif,deer,held,,
bar,bear,held,,
wolf,wolf,held,,
vus,fox,held,,
groq,lion,held,,
tix,tiger,held,,
lek,elephant,held,,
maqk,monkey,held,,
rud,rabbit,held,,
reg,rat,held,,
batx,bat,held,,
bax,bird,held,,
fon,eagle,held,,
raf,owl,held,,
bum,crow,held,,
barv,duck,held,,
tiq,chicken,held,,
frix,fish,held,,
kax,shark,held,,
fek,whale,held,,
his,snake,held,,
zart,lizard,held,,
ran,frog,held,,
bag,insect,held,,
fok,ant,held,,
fug,bee,held,,
ves,spider,held,,
wurm,worm,held,,
txal,shell,held,,
wiq,wing,held,,
tad,tail,held,,
vriC,wood,held,,
malt,metal,held,,
mis,iron,held,,
rov,copper,held,,
god,gold,held,,
sav,silver,held,,
kes,glass,held,,
mal,clay,held,,
zaf,cloth,held,,
lon,leather,held,,
sip,paper,held,,
gol,rope,held,,
stik,stick,held,,
braz,box,held,,
bod,bag,held,,
bug,cup,held,,
gul,bowl,held,,
bux,pot,held,,
svik,knife,held,,
zum,blade,held,,
tul,tool,held,,
xin,machine,held,,
xiv,wheel,held,,
but,pipe,held,,
lip,chain,held,,
cux,key,held,,
dor,door,held,,
wom,wall,held,,
rub,roof,held,,
riC,floor,held,,
wol,window,held,,
hanz,house,held,,
vit,bed,held,,
Con,chair,held,,
pum,table,held,,
bot,boat,held,,
gun,road,held,,
mej,bridge,held,,
mul,needle,held,,
mac,nail,held,,
kox,hammer,held,,
maz,saw,held,,
yol,shovel,held,,
kuq,axe,held,,
sep,spear,held,,
raj,bow,held,,
mun,arrow,held,,
xild,shield,held,,
vod,armor,held,,
meq,food,held,,
mak,meat,held,,
lom,bread,held,,
rap,rice,held,,
muq,sugar,held,,
viq,honey,held,,
jas,oil,held,,
bov,butter,held,,
gib,cheese,held,,
vedj,vegetable,held,,
nes,nut,held,,
pip,bean,held,,
dig,tea,held,,
fuz,coffee,held,,
kof,clothes,held,,
wux,shirt,held,,
veb,pants,held,,
dav,dress,held,,
dux,shoe,held,,
lak,hat,held,,
yul,coat,held,,
yaq,belt,held,,
gop,pocket,held,,
tiv,blanket,held,,
soz,soap,held,,
brat,big,held,,
smal,small,held,,
lij,large,held,,
lob,little,held,,
nuc,long,held,,
Cas,short,held,,
tals,tall,held,,
lem,low,held,,
mol,high,held,,
mox,deep,held,,
rup,shallow,held,,
moz,wide,held,,
yiq,narrow,held,,
tuc,thick,held,,
Cog,thin,held,,
lik,heavy,held,,
yem,hot,held,,
kold,cold,held,,
wem,warm,held,,
kuf,cool,held,,
hard,hard,held,,
saft,soft,held,,
zab,strong,held,,
slok,weak,held,,
taf,good,held,,
fut,bad,held,,
fast,fast,held,,
slom,slow,held,,
klok,quick,held,,
mix,bright,held,,
klin,clean,held,,
gaz,dirty,held,,
lird,wet,held,,
lig,full,held,,
rip,rich,held,,
por,poor,held,,
tuv,sharp,held,,
lox,dull,held,,
zap,smooth,held,,
reC,rough,held,,
mus,round,held,,
flat,flat,held,,
red,red,held,,
dej,orange,held,,
lad,yellow,held,,
faz,green,held,,
bul,blue,held,,
sif,purple,held,,
cov,brown,held,,
vog,black,held,,
wat,white,held,,
xid,gray,held,,
skit,sweet,held,,
zus,sour,held,,
wig,bitter,held,,
fos,salty,held,,
frax,fresh,held,,
fus,rotten,held,,
pod,free,held,,
gub,bound,held,,
stef,safe,held,,
nuj,danger,held,,
siz,peace,held,,
vuq,war,held,,
laz,power,held,,
liq,control,held,,
log,duty,held,,
raq,wrong,held,,
wug,fair,held,,
rav,unfair,held,,
fup,honor,held,,
spek,respect,held,,
zip,gift,held,,
los,debt,held,,
vas,price,held,,
vov,wealth,held,,
nox,poverty,held,,
ref,crime,held,,
luj,punishment,held,,
rex,reward,held,,
goq,job,held,,
hom,home,held,,
pop,property,held,,
ros,force,held,,
miq,motion,held,,
zuz,speed,held,,
hit,heat,held,,
drut,electricity,held,,
nev,weapon,held,,
yan,vehicle,held,,
map,map,held,,
klak,clock,held,,
nif,money,held,,
niz,market,held,,
nuz,farm,held,,
gan,garden,held,,
wiv,medicine,held,,
borz,poison,held,,
som,drug,held,,
han,zero,number,,
zan,one,number,,
dob,two,number,,
suC,three,number,,
laf,four,number,,
kom,five,number,,
vip,six,number,,
xab,seven,number,,
fet,eight,number,,
ris,nine,filled,,express
ruv,ten,filled,,local
cuk,eleven,number,,
mop,twelve,number,,
rog,thirteen,number,,
tic,fourteen,number,,
wez,fifteen,number,,
txaz,100,number,,
york,10^2,number,,
glez,10^4,number,,
pogz,10^5,number,,
drib,10^6,number,,
slat,10^9,number,,
zetx,1000,number,,
larx,10^12,number,,
kiqk,10^15,number,,
vrug,10^18,number,,
xarm,10^21,number,,
farv,10^24,number,,
neks,10^27,number,,
bold,10^30,number,,
crak,10^33,number,,
morp,10^36,number,,
tarn,10^39,number,,
rups,10^39,number,,
trag,10^42,number,,
widj,10^45,number,,
marm,mammal,kind,,
nuqk,bear (animal),kind,,
drov,multicellular life,kind,,
brig,insecta,kind,,
brak,bacteria,kind,,
tarz,reptile,kind,,
horn,horn (animal),kind,,
slag,slug (animal),kind,,
fork,ant (animal),kind,,
vant,archaea,kind,,
ximp,shrimp (fish),kind,,
crug,amphibian,kind,,
magz,moss,kind,,
folg,fungus,kind,,
xlum,mushroom,kind,,
gut,gut,kind,,
lag,organ (body),kind,,
nurv,nerve,kind,,
gilp,gill,kind,,
grac,jaw,kind,,
dedj,appendage,kind,,
bruk,beak,kind,,
holv,elbow,kind,,
zalx,toe,kind,,
larm,limb,kind,,
maj,magenta,kind,,
ten,tan (color),kind,,
hix,peach (color),kind,,
zet,olive (color),kind,,
roz,rose,kind,,
yal,turquoise,kind,,
larv,larva,kind,,
klan,claw,kind,,
farC,feather,kind,,
skal,scale,kind,,
txum,tissue,kind,,
rif,cyan,kind,,
sam,sound,sound,,
ruz,consonant,sound,,
molt,vowel large O sound,sound,,
morn,m sound,sound,,
natx,n sound,sound,,
nurf,vowel large U sound,sound,,
gemz,vowel e sound,sound,,
gatx,german i vowel sound,sound,,
gard,g sound,sound,,
drup,d sound,sound,,
bard,b sound,sound,,
parz,p sound,sound,,
plap,glottal stop,sound,,
told,t sound,sound,,
txeq,q sound,sound,,
trid,vowel i sound,sound,,
kliq,k sound,sound,,
klap,danish a vowel sound,sound,,
hold,h sound,sound,,
hudj,vowel u sound,sound,,
snor,s sound,sound,,
flom,f sound,sound,,
fren,danish e vowel sound,sound,,
fred,vowel large E sound,sound,,
vorx,vowel o sound,sound,,
vust,v sound,sound,,
zuqk,z sound,sound,,
jalf,j sound,sound,,
xarp,x sound,sound,,
corn,british o vowel sound,sound,,
crop,c sound,sound,,
witx,w sound,sound,,
warp,vowel large A sound,sound,,
ladj,l sound,sound,,
rend,french r sound,sound,,
ramp,r sound,sound,,
ratx,vowel a sound,sound,,
rusk,vowel english r sound,sound,,
yiqk,vowel large I sound,sound,,
yarn,y sound,sound,,
Cork,large C sound,sound,,
